no;date;time;year;month;doy;dow;death;cvd;resp;temp;dptp;rhum;pm10;o3
773;11/02/1989;773;1989;2;42;Saturday;136;70;14;-4.444444444;19.125;73.25;28.96161793;21.69066516
774;12/02/1989;774;1989;2;43;Sunday;119;52;21;-3.055555556;16.875;59.75;21.78234515;21.21570242
775;13/02/1989;775;1989;2;44;Monday;135;61;10;0;31.125;85.125;NA;13.30934736
776;14/02/1989;776;1989;2;45;Tuesday;136;60;13;-2.5;20.75;67;47.89469564;25.89656116
777;15/02/1989;777;1989;2;46;Wednesday;130;64;8;-2.5;13.125;58;26.18740451;15.55441416
778;16/02/1989;778;1989;2;47;Thursday;126;54;13;-8.055555556;1.875;46.125;21.15078611;18.29099885
779;17/02/1989;779;1989;2;48;Friday;147;63;10;-8.055555556;14.625;75.375;9.239442682;22.8204563
780;18/02/1989;780;1989;2;49;Saturday;117;50;13;-5.555555556;20.875;83.875;19.2572478;22.01269368
781;19/02/1989;781;1989;2;50;Sunday;103;55;9;-2.222222222;19.125;73.75;NA;17.25609985
782;20/02/1989;782;1989;2;51;Monday;121;56;21;-2.777777778;25.25;88.75;NA;23.56264333
783;21/02/1989;783;1989;2;52;Tuesday;114;59;11;-3.333333333;17.25;72.5;40.57782683;25.6018257
784;22/02/1989;784;1989;2;53;Wednesday;113;57;15;-8.333333333;1.625;54.375;52.22707621;27.99273587
785;23/02/1989;785;1989;2;54;Thursday;114;52;7;-10.27777778;10.25;74.25;33.40187621;19.93576853
786;24/02/1989;786;1989;2;55;Friday;120;49;13;-10.55555556;9.125;60.5;57.41748282;10.81410432
787;25/02/1989;787;1989;2;56;Saturday;133;53;15;-2.5;27.75;77.75;NA;13.05604162
788;26/02/1989;788;1989;2;57;Sunday;108;49;12;-1.944444444;15.875;71.25;NA;29.10590323
789;27/02/1989;789;1989;2;58;Monday;134;63;17;-7.5;10.75;68.875;29.6942407;20.63853781
790;28/02/1989;790;1989;2;59;Tuesday;135;60;11;-5;8.5;60.875;53.46731338;23.77761553
791;01/03/1989;791;1989;3;60;Wednesday;134;57;15;-8.333333333;8.75;65.75;NA;19.32354396
792;02/03/1989;792;1989;3;61;Thursday;124;54;8;-5.833333333;20;81.25;28.36118937;23.16765877
793;03/03/1989;793;1989;3;62;Friday;125;61;9;0;32.125;86.75;NA;15.04133508
794;04/03/1989;794;1989;3;63;Saturday;108;55;12;1.388888889;24.375;85.75;26.48214952;12.504514
795;05/03/1989;795;1989;3;64;Sunday;113;51;15;-5.833333333;17;70.5;10.72129977;31.03819539
796;06/03/1989;796;1989;3;65;Monday;147;70;12;-3.333333333;14.625;61.125;16.50494952;36.24997426
797;07/03/1989;797;1989;3;66;Tuesday;148;63;20;-5;10.75;58.375;37.50494952;35.25230015
798;08/03/1989;798;1989;3;67;Wednesday;150;68;20;-3.055555556;18.625;62.5;64.46021828;15.39088213
799;09/03/1989;799;1989;3;68;Thursday;145;63;12;1.111111111;26.125;61.25;73.56356523;14.99071019
800;10/03/1989;800;1989;3;69;Friday;110;47;9;5.833333333;32.5;60.125;NA;11.15436286
801;11/03/1989;801;1989;3;70;Saturday;148;77;9;7.777777778;31.5;70.625;70.22556958;-0.831994365
802;12/03/1989;802;1989;3;71;Sunday;128;61;9;1.666666667;29.25;80.75;26.93444552;33.95621721
803;13/03/1989;803;1989;3;72;Monday;118;64;5;5.833333333;36.25;75.75;39.92983029;18.51662141
804;14/03/1989;804;1989;3;73;Tuesday;128;61;8;8.333333333;47.5;83.75;NA;14.63883176
805;15/03/1989;805;1989;3;74;Wednesday;117;49;7;0.833333333;16;60;NA;20.86925996
806;16/03/1989;806;1989;3;75;Thursday;99;36;10;1.944444444;27.25;60.875;33.10979208;19.00998127
807;17/03/1989;807;1989;3;76;Friday;124;61;12;0;28.875;93.625;16.05123475;33.410662
808;18/03/1989;808;1989;3;77;Saturday;132;67;13;-4.166666667;17.375;76.75;20.19235864;26.74222137
809;19/03/1989;809;1989;3;78;Sunday;120;45;12;-3.333333333;26.5;69.625;NA;22.23496686
810;20/03/1989;810;1989;3;79;Monday;140;69;14;0.277777778;22.625;74.75;28.09280893;28.66738346
811;21/03/1989;811;1989;3;80;Tuesday;123;59;8;-1.944444444;11.75;50.375;19.04817662;30.85219547
812;22/03/1989;812;1989;3;81;Wednesday;115;51;13;0;22.75;55.5;23.94516456;18.33562861
813;23/03/1989;813;1989;3;82;Thursday;118;54;9;5.277777778;25.25;51;54.70001419;19.10040131
814;24/03/1989;814;1989;3;83;Friday;127;57;14;9.166666667;36.25;44.5;36.51446567;17.22473948
815;25/03/1989;815;1989;3;84;Saturday;106;47;7;9.444444444;34.875;80.5;37.52975531;29.33301087
816;26/03/1989;816;1989;3;85;Sunday;104;49;8;13.05555556;54.75;61.25;NA;40.35952314
817;27/03/1989;817;1989;3;86;Monday;144;60;18;19.16666667;58.75;78.125;18.58962234;20.45759804
818;28/03/1989;818;1989;3;87;Tuesday;108;52;10;15.83333333;56.5;91.125;24.64563669;14.7431708
819;29/03/1989;819;1989;3;88;Wednesday;117;54;10;6.666666667;31;85.875;12.91835883;26.80649063
820;30/03/1989;820;1989;3;89;Thursday;104;54;11;5.555555556;33;75.875;30.58631877;17.10771462
821;31/03/1989;821;1989;3;90;Friday;106;49;13;1.944444444;22.5;62.125;28.59382639;25.71355851
822;01/04/1989;822;1989;4;91;Saturday;116;53;7;2.5;33.875;64.25;19.53520087;20.8857184
823;02/04/1989;823;1989;4;92;Sunday;115;53;13;8.055555556;44.625;95;NA;20.15643597
824;03/04/1989;824;1989;4;93;Monday;119;47;10;8.333333333;47.25;91.75;NA;11.36828809
825;04/04/1989;825;1989;4;94;Tuesday;122;54;13;10.55555556;34.625;69.75;29.01192353;17.52070797
826;05/04/1989;826;1989;4;95;Wednesday;110;40;13;5;35.5;83.375;29.17012817;19.47028328
827;06/04/1989;827;1989;4;96;Thursday;124;63;7;5.277777778;24.625;46.5;46.11166663;19.00065966
828;07/04/1989;828;1989;4;97;Friday;123;48;17;4.444444444;27.75;65.875;38.08350985;21.44550868
829;08/04/1989;829;1989;4;98;Saturday;92;40;11;3.333333333;15.625;43.125;31.03595787;22.897561
830;09/04/1989;830;1989;4;99;Sunday;122;56;7;-1.388888889;13.375;59.25;NA;26.89870133
831;10/04/1989;831;1989;4;100;Monday;120;51;9;-1.944444444;20.875;61.75;26.44835522;17.11395271
832;11/04/1989;832;1989;4;101;Tuesday;102;45;6;2.777777778;28.875;55.375;40.15004345;23.2662754
833;12/04/1989;833;1989;4;102;Wednesday;116;49;7;6.111111111;26.875;65;27.12456453;27.43068758
834;13/04/1989;834;1989;4;103;Thursday;152;60;13;5;19.375;31.125;45.12692375;20.95115824
835;14/04/1989;835;1989;4;104;Friday;134;62;13;11.11111111;33;42.5;35.31600013;26.05666235
836;15/04/1989;836;1989;4;105;Saturday;100;42;8;9.166666667;30.5;45.25;50.28699249;24.9088392
837;16/04/1989;837;1989;4;106;Sunday;106;53;13;13.88888889;49.25;71.25;43.54545096;27.17610896
838;17/04/1989;838;1989;4;107;Monday;107;50;7;9.166666667;31.875;78.75;19.37038944;30.40146014
839;18/04/1989;839;1989;4;108;Tuesday;100;30;8;4.166666667;35.5;85.625;45.4778721;16.93566093
840;19/04/1989;840;1989;4;109;Wednesday;123;51;12;6.388888889;19.25;33.125;52.58187089;18.90396238
841;20/04/1989;841;1989;4;110;Thursday;112;57;5;12.22222222;38;47.875;65.4410733;26.24984388
842;21/04/1989;842;1989;4;111;Friday;99;44;12;11.66666667;36.125;60.75;45.43746113;31.4480317
843;22/04/1989;843;1989;4;112;Saturday;99;51;8;11.11111111;34.25;45.75;40.44774597;30.0602989
844;23/04/1989;844;1989;4;113;Sunday;115;49;7;10.27777778;31.375;53.125;57.50970448;33.15165624
845;24/04/1989;845;1989;4;114;Monday;134;54;8;13.05555556;41.375;41.625;70.47358281;30.73867384
846;25/04/1989;846;1989;4;115;Tuesday;110;47;8;16.94444444;52.375;74.5;NA;35.90571546
847;26/04/1989;847;1989;4;116;Wednesday;104;45;10;14.44444444;45.25;65.875;NA;45.4609041
848;27/04/1989;848;1989;4;117;Thursday;138;70;9;12.22222222;43;70;65.46717906;35.01866137
849;28/04/1989;849;1989;4;118;Friday;111;52;9;9.722222222;42;85.125;35.82067501;16.6033406
850;29/04/1989;850;1989;4;119;Saturday;107;41;13;13.05555556;42;64.75;NA;19.94702849
851;30/04/1989;851;1989;4;120;Sunday;109;46;5;10;35.5;56.25;NA;35.60794221
852;01/05/1989;852;1989;5;121;Monday;115;50;8;8.611111111;33.25;62;20.38585077;33.08682689
853;02/05/1989;853;1989;5;122;Tuesday;125;62;10;7.222222222;37.5;71.875;22.39414883;27.03507857
854;03/05/1989;854;1989;5;123;Wednesday;111;46;9;11.94444444;32.625;42.125;NA;25.99077175
855;04/05/1989;855;1989;5;124;Thursday;114;37;15;13.05555556;49.75;93.25;43.83472992;25.60657201
856;05/05/1989;856;1989;5;125;Friday;118;53;14;10.27777778;19.875;32.25;NA;32.00785416
857;06/05/1989;857;1989;5;126;Saturday;104;36;12;1.944444444;24.75;61.875;29.43914262;20.9952605
858;07/05/1989;858;1989;5;127;Sunday;120;56;10;6.111111111;35.75;57.5;NA;18.9398878
859;08/05/1989;859;1989;5;128;Monday;128;56;11;10.27777778;40.75;73.625;NA;26.08779443
860;09/05/1989;860;1989;5;129;Tuesday;94;43;12;10.27777778;25.375;37.5;16.49207142;33.49514783
861;10/05/1989;861;1989;5;130;Wednesday;112;40;15;9.722222222;23.5;33.75;23.07012484;35.38580436
862;11/05/1989;862;1989;5;131;Thursday;119;57;15;8.888888889;20.25;29.75;NA;32.62943494
863;12/05/1989;863;1989;5;132;Friday;121;45;10;10.83333333;36.75;53.5;NA;27.86781195
864;13/05/1989;864;1989;5;133;Saturday;116;51;8;11.11111111;43.25;76.125;13.50651437;30.30223861
865;14/05/1989;865;1989;5;134;Sunday;113;48;9;13.05555556;41.375;62.625;61.30284287;31.53705728
866;15/05/1989;866;1989;5;135;Monday;126;56;10;13.33333333;43.75;60.5;NA;26.72663641
867;16/05/1989;867;1989;5;136;Tuesday;121;46;12;15;44.5;53.75;76.56225812;32.43208501
868;17/05/1989;868;1989;5;137;Wednesday;102;52;9;17.5;45.375;46;94.259824;44.34656281
869;18/05/1989;869;1989;5;138;Thursday;114;47;16;20;51.625;46.125;95.19893492;34.54453312
870;19/05/1989;870;1989;5;139;Friday;104;51;4;18.61111111;61.75;91;31.1861659;27.89892889
871;20/05/1989;871;1989;5;140;Saturday;122;53;15;17.77777778;38.625;40.25;NA;26.12076127
872;21/05/1989;872;1989;5;141;Sunday;119;55;15;18.05555556;44.75;40.5;42.93255245;31.10175877
873;22/05/1989;873;1989;5;142;Monday;127;56;3;17.22222222;49.625;56.875;61.67787766;27.10025112
874;23/05/1989;874;1989;5;143;Tuesday;120;51;8;20.55555556;42.875;35.75;63.70498591;33.92701673
875;24/05/1989;875;1989;5;144;Wednesday;112;57;6;23.88888889;65.5;64.125;NA;41.9713314
876;25/05/1989;876;1989;5;145;Thursday;116;53;13;19.72222222;60.875;87.875;28.64894868;24.79611475
877;26/05/1989;877;1989;5;146;Friday;102;42;11;16.66666667;40.125;46.5;NA;25.00131669
878;27/05/1989;878;1989;5;147;Saturday;110;45;7;13.33333333;39.625;52.25;29.51036218;24.31497552
879;28/05/1989;879;1989;5;148;Sunday;116;57;7;13.88888889;39.625;41.5;29.80562949;29.72530421
880;29/05/1989;880;1989;5;149;Monday;88;41;7;19.72222222;68.25;73.375;NA;37.12297708
881;30/05/1989;881;1989;5;150;Tuesday;121;59;12;23.05555556;67.25;62.25;20.21206338;37.16298011
882;31/05/1989;882;1989;5;151;Wednesday;122;51;9;23.88888889;66.5;90.5;NA;25.79657064
883;01/06/1989;883;1989;6;152;Thursday;112;44;13;20.27777778;63.375;91.625;23.08078884;13.01208149
884;02/06/1989;884;1989;6;153;Friday;114;58;5;19.72222222;52.5;53.375;NA;29.51949004
885;03/06/1989;885;1989;6;154;Saturday;127;52;6;13.61111111;51.625;91.125;25.72844934;19.93477905
886;04/06/1989;886;1989;6;155;Sunday;110;49;9;16.94444444;49.5;54.25;NA;27.25884788
887;05/06/1989;887;1989;6;156;Monday;110;42;7;18.88888889;47.75;49.375;73.74254482;24.49440219
888;06/06/1989;888;1989;6;157;Tuesday;117;60;12;21.66666667;51.5;44.625;NA;29.78862137
889;07/06/1989;889;1989;6;158;Wednesday;127;48;12;21.94444444;55.625;48.125;83.66050004;39.85282836
890;08/06/1989;890;1989;6;159;Thursday;111;54;6;22.77777778;57.875;58.25;NA;43.26138152
891;09/06/1989;891;1989;6;160;Friday;100;51;6;16.11111111;46.875;66.75;35.72795207;23.21656997
892;10/06/1989;892;1989;6;161;Saturday;108;44;9;14.72222222;43.75;58.5;NA;18.73877305
893;11/06/1989;893;1989;6;162;Sunday;116;54;12;15.55555556;50.5;54.375;29.74367124;24.99072343
894;12/06/1989;894;1989;6;163;Monday;115;47;12;18.88888889;62.75;88.875;37.787798;21.52407496
895;13/06/1989;895;1989;6;164;Tuesday;102;46;8;19.16666667;58.75;77;39.72825774;25.11090715
896;14/06/1989;896;1989;6;165;Wednesday;122;51;8;17.77777778;52.375;71.75;NA;28.36731314
897;15/06/1989;897;1989;6;166;Thursday;94;41;8;12.5;50.875;89.875;24.56169421;11.92730592
898;16/06/1989;898;1989;6;167;Friday;99;43;4;16.11111111;46.75;61.25;29.70253919;13.66313549
899;17/06/1989;899;1989;6;168;Saturday;94;35;11;18.61111111;47.625;42.875;37.70619304;27.53183467
900;18/06/1989;900;1989;6;169;Sunday;116;48;12;22.5;62.25;66;NA;31.82521931
901;19/06/1989;901;1989;6;170;Monday;114;48;4;21.66666667;62.875;79.875;20.75436011;37.11800451
902;20/06/1989;902;1989;6;171;Tuesday;111;54;10;20.27777778;60.875;74.5;22.73100909;47.9163889
903;21/06/1989;903;1989;6;172;Wednesday;121;51;6;20.55555556;56.375;56.125;54.02158258;51.78269295
904;22/06/1989;904;1989;6;173;Thursday;116;47;6;26.11111111;64.375;51.25;NA;47.39313448
905;23/06/1989;905;1989;6;174;Friday;98;47;8;26.11111111;68;69.625;NA;35.93096551
906;24/06/1989;906;1989;6;175;Saturday;115;44;10;23.88888889;59.375;69.5;NA;34.67206741
907;25/06/1989;907;1989;6;176;Sunday;121;48;11;22.77777778;61.5;55.125;47.72942885;33.69737496
908;26/06/1989;908;1989;6;177;Monday;98;44;8;25.27777778;64;70.125;83.72942885;31.83785066
909;27/06/1989;909;1989;6;178;Tuesday;119;49;13;21.38888889;64.75;78.875;48.11699101;20.37567545
910;28/06/1989;910;1989;6;179;Wednesday;96;49;10;18.05555556;46.25;62.375;27.77370175;18.32138086
911;29/06/1989;911;1989;6;180;Thursday;104;52;5;16.11111111;48.625;61;22.76298746;21.52911442
912;30/06/1989;912;1989;6;181;Friday;99;51;4;18.61111111;52.125;48;NA;30.57171718
913;01/07/1989;913;1989;7;182;Saturday;117;58;16;22.5;54.5;45.125;NA;50.93782575
914;02/07/1989;914;1989;7;183;Sunday;113;45;6;23.05555556;66.25;79.5;59.78021392;45.00131964
915;03/07/1989;915;1989;7;184;Monday;112;52;6;23.33333333;59;53.25;53.51438158;39.38336845
916;04/07/1989;916;1989;7;185;Tuesday;100;49;3;23.88888889;50.5;43.75;NA;35.12331579
917;05/07/1989;917;1989;7;186;Wednesday;125;64;5;24.16666667;62.125;60.625;47.70978779;39.5167429
918;06/07/1989;918;1989;7;187;Thursday;119;43;12;26.11111111;63.25;52.25;79.93602813;48.16094924
919;07/07/1989;919;1989;7;188;Friday;125;58;12;25.83333333;53.5;41.25;50.83905072;32.63583027
920;08/07/1989;920;1989;7;189;Saturday;112;47;6;23.88888889;65.625;60.125;44.76433162;32.26506989
921;09/07/1989;921;1989;7;190;Sunday;97;46;5;28.33333333;68.25;52.125;55.00172874;49.65768538
922;10/07/1989;922;1989;7;191;Monday;126;52;8;30.27777778;61.375;54.375;37.7979176;46.29756693
923;11/07/1989;923;1989;7;192;Tuesday;112;62;8;24.44444444;64.5;83.375;NA;27.1107202
924;12/07/1989;924;1989;7;193;Wednesday;113;55;6;21.66666667;62.125;79;NA;25.40910737
925;13/07/1989;925;1989;7;194;Thursday;120;48;5;20.55555556;50.125;53.375;16.0019094;24.91174671
926;14/07/1989;926;1989;7;195;Friday;104;50;8;20;45.625;43.875;7.010019081;20.99666778
927;15/07/1989;927;1989;7;196;Saturday;104;38;7;21.66666667;49.625;50.5;26.16541947;23.34061662
928;16/07/1989;928;1989;7;197;Sunday;106;46;9;22.5;48.875;43.5;27.02014119;34.15712677
929;17/07/1989;929;1989;7;198;Monday;109;56;7;21.66666667;54.875;49.125;63.04075341;27.88208835
930;18/07/1989;930;1989;7;199;Tuesday;118;49;5;21.11111111;60.75;90.25;51.02968671;34.08953643
931;19/07/1989;931;1989;7;200;Wednesday;100;47;8;19.72222222;65.125;91.875;41.90909597;37.15111839
932;20/07/1989;932;1989;7;201;Thursday;101;49;7;19.72222222;61.375;85.5;20.92627309;28.98431816
933;21/07/1989;933;1989;7;202;Friday;110;52;7;20.55555556;64.375;86.75;37.37798596;30.24787651
934;22/07/1989;934;1989;7;203;Saturday;109;51;4;23.33333333;63.75;67.375;33.9680841;33.19719014
935;23/07/1989;935;1989;7;204;Sunday;121;58;7;23.61111111;65.125;64.375;48.96164293;36.01262221
936;24/07/1989;936;1989;7;205;Monday;117;45;6;25;68.75;67.625;72.12613861;40.69365186
937;25/07/1989;937;1989;7;206;Tuesday;109;47;5;25.83333333;73.875;88.375;50.0367427;37.28436412
938;26/07/1989;938;1989;7;207;Wednesday;117;51;10;26.38888889;72.375;76.375;56.10958037;20.3028974
939;27/07/1989;939;1989;7;208;Thursday;109;56;13;28.05555556;66.75;69.75;39.51078501;32.28481515
940;28/07/1989;940;1989;7;209;Friday;101;50;7;19.72222222;57.5;75.5;30.39780791;29.15802513
941;29/07/1989;941;1989;7;210;Saturday;98;43;4;20.55555556;67;87.25;24.05081089;39.90169769
942;30/07/1989;942;1989;7;211;Sunday;107;47;6;21.94444444;61;74.75;41.07447965;42.61030583
943;31/07/1989;943;1989;7;212;Monday;104;51;6;21.66666667;60.5;69.125;64.13317218;55.35174105
944;01/08/1989;944;1989;8;213;Tuesday;122;59;1;22.5;60.125;61.625;43.16811268;50.73681659
945;02/08/1989;945;1989;8;214;Wednesday;104;48;10;23.33333333;66.625;68.75;70.43827381;33.97861279
946;03/08/1989;946;1989;8;215;Thursday;110;42;11;26.38888889;72.625;70.875;47.11798079;25.91138286
947;04/08/1989;947;1989;8;216;Friday;115;47;4;27.22222222;77;78.375;59.17037356;28.27464006
948;05/08/1989;948;1989;8;217;Saturday;117;55;10;25;66;66.375;33.36819063;31.40514091
949;06/08/1989;949;1989;8;218;Sunday;99;36;11;17.22222222;48.75;72.5;20.26625736;19.42111935
950;07/08/1989;950;1989;8;219;Monday;126;61;8;16.66666667;50.25;66.5;24.31255068;23.09668452
951;08/08/1989;951;1989;8;220;Tuesday;113;59;4;18.33333333;57.125;70.125;45.72778658;16.1034126
952;09/08/1989;952;1989;8;221;Wednesday;98;37;14;21.38888889;58.75;68.875;42.34385223;20.8321305
953;10/08/1989;953;1989;8;222;Thursday;115;51;11;22.5;62.375;77.625;45.53959066;26.62569743
954;11/08/1989;954;1989;8;223;Friday;114;51;7;21.38888889;62.25;76.5;91.51980381;30.86105619
955;12/08/1989;955;1989;8;224;Saturday;103;43;8;22.22222222;60;79.875;81.40399195;27.6306692
956;13/08/1989;956;1989;8;225;Sunday;80;38;7;21.66666667;62.5;72.125;48.39388134;34.99743421
957;14/08/1989;957;1989;8;226;Monday;108;46;8;21.66666667;63.25;87.75;55.3846178;21.49707441
958;15/08/1989;958;1989;8;227;Tuesday;103;47;6;20.55555556;61.625;78.75;13.36975597;19.61014418
959;16/08/1989;959;1989;8;228;Wednesday;105;43;6;19.16666667;56.625;69;NA;22.80330518
960;17/08/1989;960;1989;8;229;Thursday;128;59;10;18.88888889;55.875;66.375;29.52538151;23.35833353
961;18/08/1989;961;1989;8;230;Friday;97;49;5;19.16666667;53.875;61.375;NA;25.7724105
962;19/08/1989;962;1989;8;231;Saturday;123;50;7;19.72222222;60.875;62.5;NA;35.48282342
963;20/08/1989;963;1989;8;232;Sunday;118;60;13;23.61111111;61.125;66.75;34.36333748;28.6252597
964;21/08/1989;964;1989;8;233;Monday;83;41;8;23.33333333;65.5;65.625;54.25906731;27.56000106
965;22/08/1989;965;1989;8;234;Tuesday;128;47;8;25.27777778;72.125;79;26.2643561;17.90573571
966;23/08/1989;966;1989;8;235;Wednesday;101;47;5;21.38888889;63;81.875;20.31088292;26.85265423
967;24/08/1989;967;1989;8;236;Thursday;112;51;6;21.11111111;61.5;75.125;34.3019401;30.02631395
968;25/08/1989;968;1989;8;237;Friday;106;49;3;21.11111111;58.25;68.875;NA;29.95635074
969;26/08/1989;969;1989;8;238;Saturday;96;39;10;21.94444444;66.125;80.25;46.11910685;31.98339148
970;27/08/1989;970;1989;8;239;Sunday;108;51;12;23.61111111;69.25;82.625;45.35473866;35.44914244
971;28/08/1989;971;1989;8;240;Monday;111;53;13;25;70.75;85.25;44.39781571;18.78109932
972;29/08/1989;972;1989;8;241;Tuesday;115;52;3;23.88888889;60.75;64.625;45.52130648;15.81562973
973;30/08/1989;973;1989;8;242;Wednesday;109;47;11;21.38888889;58.875;61.75;49.51932335;19.27963651
974;31/08/1989;974;1989;8;243;Thursday;104;47;8;22.5;67.625;89.875;30.5183623;18.73907112
975;01/09/1989;975;1989;9;244;Friday;107;42;6;21.66666667;61.875;78.5;18.54847727;24.68975816
976;02/09/1989;976;1989;9;245;Saturday;88;37;8;17.77777778;50.5;63.25;10.50092858;22.7665718
977;03/09/1989;977;1989;9;246;Sunday;113;48;7;18.33333333;53.5;60.375;18.4591324;22.31936887
978;04/09/1989;978;1989;9;247;Monday;102;46;10;20;62.25;85.25;32.76028678;28.65377884
979;05/09/1989;979;1989;9;248;Tuesday;109;39;2;21.11111111;66.625;75.625;NA;25.48737324
980;06/09/1989;980;1989;9;249;Wednesday;108;40;11;21.94444444;69.875;94.125;38.57230468;15.05446556
981;07/09/1989;981;1989;9;250;Thursday;107;49;10;23.61111111;71.75;86;53.68809037;18.43182349
982;08/09/1989;982;1989;9;251;Friday;108;51;5;24.72222222;69;88.875;33.82265304;16.39614337
983;09/09/1989;983;1989;9;252;Saturday;121;46;18;20;60.5;92.75;NA;17.89310565
984;10/09/1989;984;1989;9;253;Sunday;99;43;14;17.22222222;51.25;66.25;18.65082245;15.37446416
985;11/09/1989;985;1989;9;254;Monday;108;46;5;18.33333333;57.125;69;35.50012871;14.67690471
986;12/09/1989;986;1989;9;255;Tuesday;99;37;7;15.83333333;45.625;59.375;27.54652225;17.78793223
987;13/09/1989;987;1989;9;256;Wednesday;113;49;8;13.61111111;50.5;74.375;10.51645725;19.91470003
988;14/09/1989;988;1989;9;257;Thursday;102;45;6;14.44444444;51.375;78.125;10.64216899;20.44479847
989;15/09/1989;989;1989;9;258;Friday;110;42;6;14.16666667;49.125;74;NA;23.22529494
990;16/09/1989;990;1989;9;259;Saturday;125;55;7;15.27777778;51.875;73.875;28.78948279;22.53897715
991;17/09/1989;991;1989;9;260;Sunday;115;45;8;17.5;54.125;71.25;46.59898826;25.51697799
992;18/09/1989;992;1989;9;261;Monday;130;56;10;18.33333333;55.75;69.5;44.62580712;30.37433594
993;19/09/1989;993;1989;9;262;Tuesday;137;66;9;18.33333333;55.5;68.25;44.94792893;22.55678195
994;20/09/1989;994;1989;9;263;Wednesday;90;31;10;18.61111111;56.875;69.375;56.54384768;26.22764466
995;21/09/1989;995;1989;9;264;Thursday;126;56;13;18.88888889;58;68;71.49973481;25.05962434
